IniId,IniLeg,IniNr,IniTipo,IniTitulo,Autor,DataInicioLegislatura,DataFimLegislatura,UltimaFase,DataUltimaFase,NumEventos,NumAnexos
356561,XVII,564,Projeto de Lei,"Reforça a dispensa de apresentação de documentos, garantindo a isenção de encargos por falha da Administração Pública",Grupos Parlamentares (G); IL; Carlos Guimarães Pinto; Angélique Da Teresa; Joana Cordeiro; Jorge Miguel Teixeira; Mariana Leitão; Mário Amorim Lopes; Miguel Rangel; Rodrigo Saraiva; Rui Rocha,2025-06-03,,Anúncio,2026-04-22,4,1
356660,XVII,600,Projeto de Lei,Reintrodução dos dependentes no quociente familiar em sede de IRS,Grupos Parlamentares (G); IL; Angélique Da Teresa; Carlos Guimarães Pinto; Joana Cordeiro; Jorge Miguel Teixeira; Mariana Leitão; Mário Amorim Lopes; Miguel Rangel; Rodrigo Saraiva; Rui Rocha,2025-06-03,,Votação na generalidade,2026-06-12,6,1
356805,XVII,629,Projeto de Lei,Aprova medidas para efetivar o direito a todos os docentes ao posicionamento no escalão remuneratório que corresponda ao tempo de serviço efetivamente prestado,Grupos Parlamentares (G); PCP; Paulo Raimundo; Paula Santos; Alfredo Maia,2025-06-03,,Discussão generalidade,2026-06-12,6,1
356964,XVII,680,Projeto de Lei,"Reduz a taxa contributiva a cargo das entidades empregadoras que contratem emigrantes portugueses que regressem a Portugal
",Grupos Parlamentares (G); CH; Ana Martins; André Ventura; António Carneiro; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Fernandes; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Discussão generalidade,2026-07-03,6,1
356720,XVII,616,Projeto de Lei,"Altera a Lei n.º 19/2004, de 20 de maio, na atual redação, clarificando o regime de detenção em flagrante delito pela Polícia Municipal e a entrega imediata do detido à PSP ou à GNR",Grupos Parlamentares (G); CH; Ana Martins; André Ventura; António Carneiro; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Fernandes; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Discussão generalidade,2026-05-14,6,1
356752,XVII,620,Projeto de Lei,Alarga o abono de família revendo os escalões de rendimento de referência do agregado familiar,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Jorge Pinto; Paulo Muacho; Filipa Pinto; Patrícia Gonçalves; Rui Tavares,2025-06-03,,Votação na generalidade,2026-06-19,6,1
356813,XVII,634,Projeto de Lei,Lei do reposicionamento de todos os docentes,Grupos Parlamentares (G); BE; Fabian Figueiredo,2025-06-03,,Discussão generalidade,2026-06-12,6,1
356985,XVII,690,Projeto de Lei,Cria um regime de aceleração de utilização de imóveis públicos inutilizados,Grupos Parlamentares (G); IL; Angélique Da Teresa; Carlos Guimarães Pinto; Joana Cordeiro; Jorge Miguel Teixeira; Mariana Leitão; Mário Amorim Lopes; Miguel Rangel; Rodrigo Saraiva; Rui Rocha,2025-06-03,,Anúncio,2026-07-02,6,1
356595,XVII,574,Projeto de Lei,Elevação de Carvalho à categoria de vila,Grupos Parlamentares (G); PS; Pedro Coimbra; Pedro Delgado Alves; Rosa Isabel Cruz; Marina Gonçalves; Rui Jorge Santos,2025-06-03,,Anúncio,2026-04-22,4,2
356892,XVII,653,Projeto de Lei,Atualização e majoração do limite de dedução de despesas de educação e formação em função do número de dependentes do agregado familiar,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Jorge Pinto; Paulo Muacho; Filipa Pinto; Patrícia Gonçalves; Rui Tavares,2025-06-03,,Discussão generalidade,2026-06-25,6,1
357033,XVII,710,Projeto de Lei,Regime Jurídico de Proteção dos Consumidores no âmbito dos Cartões de Descontos em Saúde,Grupos Parlamentares (G); PSD; CDS-PP; Hugo Soares; Miguel Guimarães; Francisco Sousa Vieira; Ana Oliveira; Alberto Machado; Isabel Fernandes; Joana Seabra; Liliana Fidalgo; Sofia Machado Fernandes; Ana Isabel Ferreira; Bruno Vitorino; Liliana Sousa; Miguel Santos; Paulo Núncio; João Pinho de Almeida,2025-06-03,,Anúncio,2026-07-16,5,2
356664,XVII,602,Projeto de Lei,"Reforça o combate à criminalidade sexual contra menores, agravando penas e densificando o regime penal aplicável, incluindo em contexto digital",Grupos Parlamentares (G); CDS-PP; Paulo Núncio; João Pinho de Almeida,2025-06-03,,Admissão,2026-05-08,4,1
315596,XVII,14,Projeto de Deliberação,Solicita ao Conselho Nacional de Educação a elaboração de um estudo que perspetive a revisão do Estatuto do Aluno e Ética Escolar,Grupos Parlamentares (G); PS; Eurico Brilhante Dias; Porfírio Silva; Aida Carvalho; Sofia Pereira; Rosa Isabel Cruz; Sofia Canha; Susana Correia,2025-06-03,,Deliberação (Publicação DAR),2025-10-20,7,0
356633,XVII,590,Projeto de Lei,"Proíbe o Estado de recorrer à arbitragem para resolução de litígios em matéria administrativa e fiscal
",Grupos Parlamentares (G); PCP; Paula Santos; Paulo Raimundo; Alfredo Maia,2025-06-03,,Anúncio,2026-05-06,4,1
357057,XVII,713,Projeto de Lei,"Alarga e diversifica os conteúdos dos programas formativos da Lei Tutelar Educativa, reforçando a sua dimensão pedagógica, e prevê a aplicação da medida tutelar de internamento para crimes contra animais de companhia, procedendo à segunda alteração à Lei n.º 166/99, de 14 de setembro ",Grupos Parlamentares (G); PAN; Inês de Sousa Real,2025-06-03,,Anúncio,2026-07-16,4,1
357058,XVII,714,Projeto de Lei,Reforma da Lei de Bases da Proteção Civil,Grupos Parlamentares (G); IL; Angélique Da Teresa; Carlos Guimarães Pinto; Joana Cordeiro; Jorge Miguel Teixeira; Mariana Leitão; Mário Amorim Lopes; Miguel Rangel; Rodrigo Saraiva; Rui Rocha,2025-06-03,,Publicação em Separata,2026-07-28,5,1
356913,XVII,664,Projeto de Lei,"Caminho para a Flexissegurança alterando o Código do Trabalho e o Regime jurídico de proteção social na parentalidade no âmbito do sistema previdencial e no subsistema de solidariedade

",Grupos Parlamentares (G); IL; Mariana Leitão; Joana Cordeiro; Angélique Da Teresa; Carlos Guimarães Pinto; Jorge Miguel Teixeira; Mário Amorim Lopes; Miguel Rangel; Rodrigo Saraiva; Rui Rocha,2025-06-03,,Votação na generalidade,2026-06-19,5,2
377108,XVII,724,Projeto de Lei,"Não discriminar os trabalhadores independentes face aos dependentes, na consideração dos rendimentos dos jovens estudantes-trabalhadores ",Grupos Parlamentares (G); IL; Angélique Da Teresa; Carlos Guimarães Pinto; Joana Cordeiro; Jorge Miguel Teixeira; Mariana Leitão; Mário Amorim Lopes; Miguel Rangel; Rodrigo Saraiva; Rui Rocha,2025-06-03,,Admissão,2026-08-03,4,1
315647,XVII,6,Inquérito Parlamentar,Constituição de uma Comissão Parlamentar de Inquérito aos incêndios rurais de 2025,Grupos Parlamentares (G); PAN; Inês de Sousa Real,2025-06-03,,Votação Deliberação,2025-09-30,6,0
315737,XVII,16,Projeto de Deliberação,Suspensão dos trabalhos das Comissões Parlamentares durante o processo orçamental,PAR (R),2025-06-03,,Deliberação (Publicação DAR),2025-10-20,5,0
356949,XVII,676,Projeto de Lei,"Possibilita a recuperação do IVA pelas associações zoófilas e pelos centros de recolha oficial de animais, alterando o Decreto-Lei n.º 84/2017, de 21 de julho",Grupos Parlamentares (G); PAN; Inês de Sousa Real,2025-06-03,,Admissão,2026-06-24,4,1
356847,XVII,30,Projeto de Deliberação,Concessão de processo de urgência – Proposta de Lei n.º 82/XVII/1.ª (GOV),PAR (R),2025-06-03,,Deliberação (Publicação DAR),2026-06-03,5,0
356387,XVII,24,Projeto de Deliberação,Concessão de processo de urgência – Proposta de Lei n.º 64/XVII/1.ª (GOV),PAR (R),2025-06-03,,Deliberação (Publicação DAR),2026-04-14,5,1
356935,XVII,673,Projeto de Lei,"Devolver o copo, ajudar o planeta: garantir a devolução do valor pago por copos reutilizáveis em festivais e outros espetáculos

",Grupos Parlamentares (G); L; Isabel Mendes Lopes; Filipa Pinto; Jorge Pinto; Patrícia Gonçalves; Paulo Muacho; Rui Tavares,2025-06-03,,Admissão,2026-06-19,3,1
356993,XVII,696,Projeto de Lei,"Procede à alteração do Código Penal, na sua redação atual, agravando a moldura penal aplicável ao regime de violência doméstica

",Grupos Parlamentares (G); CH; Ana Martins; André Ventura; António Carneiro; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Fernandes; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Anúncio,2026-07-16,4,1
357011,XVII,704,Projeto de Lei,Criação do Estatuto do Arguido Colaborador ,Grupos Parlamentares (G); CH; Ana Martins; André Ventura; António Carneiro; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Fernandes; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Admissão,2026-08-03,3,2
357015,XVII,707,Projeto de Lei,"Altera o Código Penal e a Lei n.º 34/87, de 16 de Julho, agravando as penas aplicáveis aos crimes de corrupção e conexos",Grupos Parlamentares (G); CH; Ana Martins; André Ventura; António Carneiro; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Fernandes; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Anúncio,2026-07-03,4,1
357066,XVII,715,Projeto de Lei,Corredores verdes - Cria o Programa Nacional de Arborização e Espaços Verdes Urbanos e estabelece metas vinculativas de coberto arbóreo e de acessibilidade a espaços verdes para adaptação das cidades ao calor extremo,Grupos Parlamentares (G); BE; Fabian Figueiredo,2025-06-03,,Anúncio,2026-07-16,4,1
357081,XVII,718,Projeto de Lei,"Cria o Estatuto do Arrendatário em Situação de Vulnerabilidade Económica Temporária, estabelecendo mecanismos de prevenção da perda da habitação por incumprimento involuntário do contrato de arrendamento habitacional",Grupos Parlamentares (G); JPP; Filipe Sousa,2025-06-03,,Admissão,2026-08-03,4,1
367101,XVII,723,Projeto de Lei,Em defesa do movimento associativo: prorrogação do prazo e criação de apoios à regularização dos edifícios e da atividade associativa,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Filipa Pinto; Jorge Pinto; Patrícia Gonçalves; Paulo Muacho; Rui Tavares,2025-06-03,,Admissão,2026-08-03,4,2
315766,XVII,18,Projeto de Deliberação,Concessão de processo de urgência – Proposta de Lei n.º 34/XVII/1.ª (GOV),PAR (R),2025-06-03,,Votação Deliberação,2025-11-21,5,0
356848,XVII,31,Projeto de Deliberação,Concessão de processo de urgência – Proposta de Lei n.º 83/XVII/1.ª (GOV),PAR (R),2025-06-03,,Deliberação (Publicação DAR),2026-06-03,5,0
356547,XVII,25,Projeto de Deliberação,Concessão de processo de urgência – Proposta de Lei n.º 67/XVII/1.ª (GOV),PAR (R),2025-06-03,,Deliberação (Publicação DAR),2026-04-16,5,0
357034,XVII,14,Apreciação Parlamentar,"Decreto-Lei n.º 112/2026, de 5 de junho, que altera o Regime Jurídico do Ensino da Condução, aprovado pela Lei n.º 14/2014, de 18 de março",Grupos Parlamentares (G); PS; Eurico Brilhante Dias; Luís Moreira Testa; Frederico Francisco; André Pinotes Batista; Hugo Oliveira; Humberto Brito; Marina Gonçalves; Pedro Coimbra; Irene Costa; Nuno Fazenda; Sofia Andrade,2025-06-03,,Anúncio,2026-07-16,3,0
356267,XVII,10,Apreciação Parlamentar,"Decreto-Lei n.º 38/2026, de 13 de fevereiro, que "" Reestrutura o Instituto de Gestão de Fundos de Capitalização da Segurança Social, I. P.""
",Grupos Parlamentares (G); CH; Ana Martins; André Ventura; António Carneiro; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Fernandes; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Admissão,2026-03-09,3,0
315370,XVII,9,Projeto de Deliberação,Concessão de processo de urgência – Proposta de Lei n.º 10/XVII/1.ª (GOV),PAR (R),2025-06-03,,Entrada,2025-07-16,3,0
377117,XVII,725,Projeto de Lei,"Proíbe o comércio, em Portugal, de bens provenientes de colonatos israelitas ilegais",Grupos Parlamentares (G); L; Isabel Mendes Lopes; Filipa Pinto; Jorge Pinto; Patrícia Gonçalves; Paulo Muacho; Rui Tavares,2025-06-03,,Anúncio,2026-08-03,2,1
335935,XVII,4,Apreciação Parlamentar,"Decreto-Lei n.º 125/2025, de 4 de dezembro, que transpõe a Diretiva (UE) 2022/2555, relativa a medidas destinadas a garantir um elevado nível comum de cibersegurança na União",Grupos Parlamentares (G); PS; Eurico Brilhante Dias; Pedro Delgado Alves; Isabel Alves Moreira; Mariana Vieira da Silva; Miguel Matos; Marina Gonçalves; António Mendonça Mendes; Júlia Rodrigues; Sandra Lopes; Luís Moreira Testa; Pedro Sousa; Rui Jorge Santos; Emanuel Câmara; Elza Pais; Pedro Vaz; Eva Cruzeiro; Rosa Isabel Cruz; André Rijo; Eurídice Pereira,2025-06-03,,Anúncio,2026-01-08,3,1
356271,XVII,13,Apreciação Parlamentar,"Decreto-Lei n.º 31-A/2026, de 5 de fevereiro, que ""Altera o Decreto-Lei n.º 229/98, de 22 de julho, que cria o Fundo de Contragarantia Mútuo""
",Grupos Parlamentares (G); CH; Ana Martins; André Ventura; António Carneiro; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Fernandes; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Admissão,2026-03-09,3,0
